docId,sentenceId,tokenId,text,lemma,ner,clID
466,0,1,PC,pc,B-ORG,261.0
466,1,1,Revue,revue,I-ORG,261.0
466,1,2,|,,O,
466,1,3,Donald,donald,B-PER,1.0
466,2,1,Trump,trump,I-PER,1.0
466,2,2,chce,,O,
466,2,3,donútiť,,O,
466,2,4,Apple,apple,B-ORG,149.0
466,2,5,preniesť,,O,
466,2,6,späť,,O,
466,2,7,výrobu,,O,
466,2,8,do,,O,
466,2,9,USA,usa,B-LOC,2.0
466,2,10,Donald,donald,B-PER,1.0
466,2,11,Trump,trump,I-PER,1.0
466,2,12,chce,,O,
466,2,13,donútiť,,O,
466,2,14,Apple,apple,B-ORG,149.0
466,2,15,preniesť,,O,
466,2,16,späť,,O,
466,2,17,výrobu,,O,
466,2,18,do,,O,
466,2,19,USA,usa,B-LOC,2.0
466,2,20,.,,O,
466,3,1,Apple,apple,B-ORG,149.0
466,3,2,pred,,O,
466,3,3,niekoľkými,,O,
466,3,4,presunul,,O,
466,3,5,značnú,,O,
466,3,6,časť,,O,
466,3,7,svojej,,O,
466,3,8,výroby,,O,
466,3,9,za,,O,
466,3,10,hranice,,O,
466,3,11,USA,usa,B-LOC,2.0
466,3,12,",",,O,
466,3,13,a,,O,
466,3,14,to,,O,
466,3,15,zrejme,,O,
466,3,16,navždy,,O,
466,3,17,.,,O,
466,4,1,V,,O,
466,4,2,roku,,O,
466,4,3,2011,,O,
466,4,4,sa,,O,
466,4,5,Steve,steve,B-PER,262.0
466,4,6,Jobs,jobs,I-PER,262.0
466,4,7,vyjadril,,O,
466,4,8,",",,O,
466,4,9,že,,O,
466,4,10,„,,O,
466,4,11,tieto,,O,
466,4,12,pracovné,,O,
466,4,13,miesta,,O,
466,4,14,sa,,O,
466,4,15,už,,O,
466,4,16,nevrátia,,O,
466,4,17,"""",,O,
466,4,18,.,,O,
466,5,1,No,,O,
466,5,2,miliardár,,O,
466,5,3,Donald,donald,B-PER,1.0
466,5,4,Trump,trump,I-PER,1.0
466,5,5,si,,O,
466,5,6,myslí,,O,
466,5,7,",",,O,
466,5,8,že,,O,
466,5,9,sa,,O,
466,5,10,mu,,O,
466,5,11,ich,,O,
466,5,12,podarí,,O,
466,5,13,dostať,,O,
466,5,14,späť,,O,
466,5,15,.,,O,
466,6,1,Vo,,O,
466,6,2,svojom,,O,
466,6,3,nedávnom,,O,
466,6,4,prejave,,O,
466,6,5,na,,O,
466,6,6,Liberty,liberty,B-ORG,263.0
466,6,7,University,university,I-ORG,263.0
466,6,8,dosť,,O,
466,6,9,pritvrdil,,O,
466,6,10,svoju,,O,
466,6,11,rétoriku,,O,
466,6,12,",",,O,
466,6,13,keď,,O,
466,6,14,hovoril,,O,
466,6,15,o,,O,
466,6,16,vytváraní,,O,
466,6,17,budúcich,,O,
466,6,18,pracovných,,O,
466,6,19,miest,,O,
466,6,20,.,,O,
466,7,1,„,,O,
466,7,2,Máme,,O,
466,7,3,v,,O,
466,7,4,tejto,,O,
466,7,5,krajine,,O,
466,7,6,úžasných,,O,
466,7,7,ľudí,,O,
466,7,8,:,,O,
466,7,9,inteligentných,,O,
466,7,10,",",,O,
466,7,11,znalých,,O,
466,7,12,a,,O,
466,7,13,energických,,O,
466,7,14,.,,O,
466,7,15,.,,O,
466,7,16,.,,O,
466,8,1,Prinútime,,O,
466,8,2,Apple,apple,B-ORG,149.0
466,8,3,začať,,O,
466,8,4,vyrábať,,O,
466,8,5,tie,,O,
466,8,6,jeho,,O,
466,8,7,čertovské,,O,
466,8,8,počítače,,O,
466,8,9,a,,O,
466,8,10,veci,,O,
466,8,11,v,,O,
466,8,12,tejto,,O,
466,8,13,krajine,,O,
466,8,14,",",,O,
466,8,15,a,,O,
466,8,16,nie,,O,
466,8,17,v,,O,
466,8,18,iných,,O,
466,8,19,.,,O,
466,8,20,"""",,O,
466,9,1,Pravda,,O,
466,9,2,",",,O,
466,9,3,Donald,donald,B-PER,1.0
466,9,4,Trump,trump,I-PER,1.0
466,9,5,nemôže,,O,
466,9,6,len,,O,
466,9,7,tak,,O,
466,9,8,otočiť,,O,
466,9,9,vypínačom,,O,
466,9,10,",",,O,
466,9,11,aby,,O,
466,9,12,sa,,O,
466,9,13,niečo,,O,
466,9,14,také,,O,
466,9,15,stalo,,O,
466,9,16,.,,O,
466,10,1,Už,,O,
466,10,2,pred,,O,
466,10,3,viacerými,,O,
466,10,4,rokmi,,O,
466,10,5,navrhoval,,O,
466,10,6,",",,O,
466,10,7,aby,,O,
466,10,8,Apple,apple,B-ORG,149.0
466,10,9,preniesol,,O,
466,10,10,svoju,,O,
466,10,11,výrobu,,O,
466,10,12,zasa,,O,
466,10,13,domov,,O,
466,10,14,.,,O,
466,11,1,Už,,O,
466,11,2,v,,O,
466,11,3,kampani,,O,
466,11,4,pred,,O,
466,11,5,prezidentskými,,O,
466,11,6,voľbami,,O,
466,11,7,v,,O,
466,11,8,roku,,O,
466,11,9,2012,,O,
466,11,10,sa,,O,
466,11,11,vyjadril,,O,
466,11,12,",",,O,
466,11,13,že,,O,
466,11,14,by,,O,
466,11,15,bola,,O,
466,11,16,„,,O,
466,11,17,veľká,,O,
466,11,18,vec,,O,
466,11,19,"""",,O,
466,11,20,",",,O,
466,11,21,keby,,O,
466,11,22,CEO,,O,
466,11,23,Applu,apple,B-ORG,149.0
466,11,24,Tim,tim,B-PER,264.0
466,11,25,Cook,cook,I-PER,264.0
466,11,26,začal,,O,
466,11,27,stavať,,O,
466,11,28,továrne,,O,
466,11,29,v,,O,
466,11,30,USA,usa,B-LOC,2.0
466,11,31,.,,O,
466,12,1,Nie,,O,
466,12,2,je,,O,
466,12,3,vylúčené,,O,
466,12,4,",",,O,
466,12,5,že,,O,
466,12,6,vedúca,,O,
466,12,7,technologická,,O,
466,12,8,spoločnosť,,O,
466,12,9,vytvorí,,O,
466,12,10,pracovné,,O,
466,12,11,miesta,,O,
466,12,12,vo,,O,
466,12,13,výrobe,,O,
466,12,14,aj,,O,
466,12,15,doma,,O,
466,12,16,.,,O,
466,13,1,Napríklad,,O,
466,13,2,v,,O,
466,13,3,roku,,O,
466,13,4,2013,,O,
466,13,5,preniesla,,O,
466,13,6,späť,,O,
466,13,7,do,,O,
466,13,8,Spojených,,O,
466,13,9,štátov,,O,
466,13,10,výrobu,,O,
466,13,11,počítačov,,O,
466,13,12,Mac,mac,B-MISC,265.0
466,13,13,.,,O,
466,14,1,Apple,apple,B-ORG,149.0
466,14,2,je,,O,
466,14,3,však,,O,
466,14,4,závislý,,O,
466,14,5,od,,O,
466,14,6,medzinárodných,,O,
466,14,7,dodávateľských,,O,
466,14,8,reťazcov,,O,
466,14,9,a,,O,
466,14,10,osvedčených,,O,
466,14,11,zahraničných,,O,
466,14,12,výrobcov,,O,
466,14,13,.,,O,
466,15,1,Vzdať,,O,
466,15,2,sa,,O,
466,15,3,ich,,O,
466,15,4,by,,O,
466,15,5,pre,,O,
466,15,6,spoločnosť,,O,
466,15,7,znamenalo,,O,
466,15,8,vzdať,,O,
466,15,9,sa,,O,
466,15,10,svojich,,O,
466,15,11,ziskov,,O,
466,15,12,.,,O,
466,16,1,A,,O,
466,16,2,na,,O,
466,16,3,to,,O,
466,16,4,by,,O,
466,16,5,bolo,,O,
466,16,6,treba,,O,
466,16,7,oveľa,,O,
466,16,8,viac,,O,
466,16,9,ako,,O,
466,16,10,len,,O,
466,16,11,ostré,,O,
466,16,12,slová,,O,
466,16,13,Donalda,donald,B-PER,1.0
466,16,14,Trumpa,trump,I-PER,1.0
466,16,15,.,,O,
452,0,1,Budúci,,O,
452,0,2,?,,O,
452,1,1,USA,usa,B-LOC,2.0
452,1,2,prezident,,O,
452,2,1,Donald,donald,B-PER,1.0
452,2,2,Trump,trump,I-PER,1.0
452,2,3,je,,O,
452,2,4,polovičný,,O,
452,2,5,Nemec,nemec,B-PER,361.0
452,2,6,.,,O,
452,3,1,Má,,O,
452,3,2,korene,,O,
452,3,3,pri,,O,
452,3,4,Rýne,rýn,B-LOC,358.0
452,3,5,|,,O,
452,3,6,noveslovo,noveslovo,B-ORG,359.0
452,3,7,.sk,.sk,I-ORG,359.0
452,4,1,Navštívil,,O,
452,4,2,som,,O,
452,4,3,dedinku,,O,
452,4,4,",",,O,
452,4,5,kde,,O,
452,4,6,sa,,O,
452,4,7,narodili,,O,
452,4,8,starí,,O,
452,4,9,rodičia,,O,
452,4,10,Donalda,donald,B-PER,1.0
452,4,11,Trumpa,trump,I-PER,1.0
452,4,12,-,,O,
452,4,13,Elisabeth,elisabeth,B-PER,360.0
452,4,14,a,,O,
452,4,15,Friedrich,friedrich,B-PER,2000.0
452,4,16,Trump,trump,I-PER,2000.0
452,4,17,.,,O,
452,5,1,Nie,,O,
452,5,2,je,,O,
452,5,3,však,,O,
452,5,4,v,,O,
452,5,5,USA,usa,B-LOC,2.0
452,5,6,",",,O,
452,5,7,ako,,O,
452,5,8,by,,O,
452,5,9,si,,O,
452,5,10,myslel,,O,
452,5,11,takmer,,O,
452,5,12,každý,,O,
452,5,13,Európan,európan,B-PER,363.0
452,5,14,.,,O,
452,6,1,Leží,,O,
452,6,2,len,,O,
452,6,3,niekoľko,,O,
452,6,4,kilometrov,,O,
452,6,5,od,,O,
452,6,6,Rýna,rýn,B-LOC,358.0
452,6,7,",",,O,
452,6,8,na,,O,
452,6,9,úpätí,,O,
452,6,10,nádherného,,O,
452,6,11,rozľahlého,,O,
452,6,12,pohoria,,O,
452,6,13,Pfälzerwald,pfälzerwald,B-LOC,362.0
452,6,14,(,,O,
452,6,15,Falcká,falcká,B-LOC,362.0
452,6,16,vrchovina,vrchovina,I-LOC,362.0
452,6,17,",",,O,
452,6,18,1600,,O,
452,6,19,km,,O,
452,6,20,štvorc,,O,
452,6,21,.,,O,
452,6,22,",",,O,
452,6,23,najväčšia,,O,
452,6,24,celoplošne,,O,
452,6,25,zalesnená,,O,
452,6,26,vrchovina,,O,
452,6,27,Nemecka,nemecko,B-LOC,75.0
452,6,28,),,O,
452,6,29,",",,O,
452,6,30,ktoré,,O,
452,6,31,veľmi,,O,
452,6,32,rád,,O,
452,6,33,navštevoval,,O,
452,6,34,a,,O,
452,6,35,poľoval,,O,
452,6,36,tam,,O,
452,6,37,už,,O,
452,6,38,slávny,,O,
452,6,39,franský,,O,
452,6,40,kráľ,,O,
452,6,41,",",,O,
452,6,42,Karol,karol,B-PER,383.0
452,6,43,Veľký,veľký,I-PER,383.0
452,6,44,-,,O,
452,6,45,otec,,O,
452,6,46,Európy,európa,B-LOC,73.0
452,6,47,",",,O,
452,6,48,ako,,O,
452,6,49,ho,,O,
452,6,50,označujú,,O,
452,6,51,Nemci,nemci,B-PER,361.0
452,6,52,-,,O,
452,6,53,v,,O,
452,6,54,ôsmom,,O,
452,6,55,storočí,,O,
452,6,56,.,,O,
452,7,1,Volá,,O,
452,7,2,sa,,O,
452,7,3,Kallstadt,kallstadt,B-LOC,364.0
452,7,4,a,,O,
452,7,5,nachádza,,O,
452,7,6,sa,,O,
452,7,7,v,,O,
452,7,8,známej,,O,
452,7,9,nemeckej,,O,
452,7,10,vinárskej,,O,
452,7,11,oblasti,,O,
452,7,12,",",,O,
452,7,13,len,,O,
452,7,14,18,,O,
452,7,15,kilometrov,,O,
452,7,16,od,,O,
452,7,17,Ludwigshafenu,ludwigshafen,B-LOC,365.0
452,7,18,",",,O,
452,7,19,druhého,,O,
452,7,20,najväčšieho,,O,
452,7,21,mesta,,O,
452,7,22,Porýnia-Falcka,porýnie-falcko,B-LOC,366.0
452,7,23,.,,O,
452,8,1,Je,,O,
452,8,2,to,,O,
452,8,3,veľmi,,O,
452,8,4,malebná,,O,
452,8,5,svojrázna,,O,
452,8,6,dedinka,,O,
452,8,7,",",,O,
452,8,8,kde,,O,
452,8,9,žije,,O,
452,8,10,1,,O,
452,8,11,200,,O,
452,8,12,ľudí,,O,
452,8,13,.,,O,
452,9,1,Ak,,O,
452,9,2,by,,O,
452,9,3,neexistoval,,O,
452,9,4,Kallstadt,kallstadt,B-LOC,364.0
452,9,5,",",,O,
452,9,6,tak,,O,
452,9,7,by,,O,
452,9,8,Amerika,amerika,B-LOC,2.0
452,9,9,bola,,O,
452,9,10,ostala,,O,
452,9,11,bez,,O,
452,9,12,svojho,,O,
452,9,13,absolútneho,,O,
452,9,14,unikátu,,O,
452,9,15,",",,O,
452,9,16,ako,,O,
452,9,17,možného,,O,
452,9,18,budúceho,,O,
452,9,19,prezidenta,,O,
