docId,sentenceId,tokenId,text,lemma,ner,clID
pl-2019-9,0,1,Asia,Asia,B-PER,PER-Asia-Bibi
pl-2019-9,0,2,Bibi,Bibi,I-PER,PER-Asia-Bibi
pl-2019-9,0,3,spędziła,,O,
pl-2019-9,0,4,10,,O,
pl-2019-9,0,5,lat,,O,
pl-2019-9,0,6,w,,O,
pl-2019-9,0,7,pakistańskim,,O,
pl-2019-9,0,8,więzieniu,,O,
pl-2019-9,0,9,.,,O,
pl-2019-9,1,1,Teraz,,O,
pl-2019-9,1,2,ukrywa,,O,
pl-2019-9,1,3,się,,O,
pl-2019-9,1,4,w,,O,
pl-2019-9,1,5,Kanadzie,Kanada,B-LOC,GPE-Canada
pl-2019-9,2,1,Pakistańska,,O,
pl-2019-9,2,2,chrześcijanka,,O,
pl-2019-9,2,3,Asia,Asia,B-PER,PER-Asia-Bibi
pl-2019-9,2,4,Bibi,Bibi,I-PER,PER-Asia-Bibi
pl-2019-9,2,5,ma,,O,
pl-2019-9,2,6,znaleźć,,O,
pl-2019-9,2,7,bezpieczne,,O,
pl-2019-9,2,8,schronienie,,O,
pl-2019-9,2,9,w,,O,
pl-2019-9,2,10,Kanadzie,Kanada,B-LOC,GPE-Canada
pl-2019-9,2,11,.,,O,
pl-2019-9,3,1,Prawnik,,O,
pl-2019-9,3,2,kobiety,,O,
pl-2019-9,3,3,poinformował,,O,
pl-2019-9,3,4,",",,O,
pl-2019-9,3,5,że,,O,
pl-2019-9,3,6,zarówno,,O,
pl-2019-9,3,7,Asia,Asia,B-PER,PER-Asia-Bibi
pl-2019-9,3,8,Bibi,Bibi,I-PER,PER-Asia-Bibi
pl-2019-9,3,9,",",,O,
pl-2019-9,3,10,jak,,O,
pl-2019-9,3,11,i,,O,
pl-2019-9,3,12,jej,,O,
pl-2019-9,3,13,mąż,,O,
pl-2019-9,3,14,przylecieli,,O,
pl-2019-9,3,15,właśnie,,O,
pl-2019-9,3,16,do,,O,
pl-2019-9,3,17,tego,,O,
pl-2019-9,3,18,kraju,,O,
pl-2019-9,3,19,",",,O,
pl-2019-9,3,20,w,,O,
pl-2019-9,3,21,którym,,O,
pl-2019-9,3,22,mieszkają,,O,
pl-2019-9,3,23,ich,,O,
pl-2019-9,3,24,dwie,,O,
pl-2019-9,3,25,córki,,O,
pl-2019-9,3,26,.,,O,
pl-2019-9,4,1,Odmówił,,O,
pl-2019-9,4,2,podania,,O,
pl-2019-9,4,3,szczegółów,,O,
pl-2019-9,4,4,",",,O,
pl-2019-9,4,5,powołując,,O,
pl-2019-9,4,6,się,,O,
pl-2019-9,4,7,na,,O,
pl-2019-9,4,8,względy,,O,
pl-2019-9,4,9,bezpieczeństwa,,O,
pl-2019-9,4,10,.,,O,
pl-2019-9,5,1,47-letnia,,O,
pl-2019-9,5,2,chrześcijanka,,O,
pl-2019-9,5,3,z,,O,
pl-2019-9,5,4,Pakistanu,Pakistan,B-LOC,GPE-Pakistan
pl-2019-9,5,5,została,,O,
pl-2019-9,5,6,w,,O,
pl-2019-9,5,7,ostatnich,,O,
pl-2019-9,5,8,dniach,,O,
pl-2019-9,5,9,prawomocnie,,O,
pl-2019-9,5,10,oczyszczona,,O,
pl-2019-9,5,11,z,,O,
pl-2019-9,5,12,zarzutu,,O,
pl-2019-9,5,13,bluźnierstwa,,O,
pl-2019-9,5,14,.,,O,
pl-2019-9,6,1,Jej,,O,
pl-2019-9,6,2,sprawa,,O,
pl-2019-9,6,3,wywoływała,,O,
pl-2019-9,6,4,w,,O,
pl-2019-9,6,5,kraju,,O,
pl-2019-9,6,6,ogromne,,O,
pl-2019-9,6,7,kontrowersje,,O,
pl-2019-9,6,8,",",,O,
pl-2019-9,6,9,a,,O,
pl-2019-9,6,10,przedstawiciele,,O,
pl-2019-9,6,11,radykalnych,,O,
pl-2019-9,6,12,grup,,O,
pl-2019-9,6,13,islamistów,,O,
pl-2019-9,6,14,w,,O,
pl-2019-9,6,15,Pakistanie,Pakistan,B-LOC,GPE-Pakistan
pl-2019-9,6,16,żądali,,O,
pl-2019-9,6,17,nawet,,O,
pl-2019-9,6,18,jej,,O,
pl-2019-9,6,19,śmierci,,O,
pl-2019-9,6,20,.,,O,
pl-2019-9,7,1,Od,,O,
pl-2019-9,7,2,listopada,,O,
pl-2019-9,7,3,",",,O,
pl-2019-9,7,4,czyli,,O,
pl-2019-9,7,5,od,,O,
pl-2019-9,7,6,czasu,,O,
pl-2019-9,7,7,wyroku,,O,
pl-2019-9,7,8,uniewinniającego,,O,
pl-2019-9,7,9,pierwszej,,O,
pl-2019-9,7,10,instancji,,O,
pl-2019-9,7,11,",",,O,
pl-2019-9,7,12,Asia,Asia,B-PER,PER-Asia-Bibi
pl-2019-9,7,13,Bibi,Bibi,I-PER,PER-Asia-Bibi
pl-2019-9,7,14,przebywała,,O,
pl-2019-9,7,15,w,,O,
pl-2019-9,7,16,ukryciu,,O,
pl-2019-9,7,17,w,,O,
pl-2019-9,7,18,Islamabadzie,,O,
pl-2019-9,7,19,.,,O,
pl-2019-9,8,1,Władze,,O,
pl-2019-9,8,2,Pakistanu,Pakistan,B-LOC,GPE-Pakistan
pl-2019-9,8,3,obawiały,,O,
pl-2019-9,8,4,się,,O,
pl-2019-9,8,5,bowiem,,O,
pl-2019-9,8,6,",",,O,
pl-2019-9,8,7,że,,O,
pl-2019-9,8,8,może,,O,
pl-2019-9,8,9,dojść,,O,
pl-2019-9,8,10,do,,O,
pl-2019-9,8,11,samosądu,,O,
pl-2019-9,8,12,na,,O,
pl-2019-9,8,13,kobiecie,,O,
pl-2019-9,8,14,.,,O,
pl-2019-9,9,1,Jeszcze,,O,
pl-2019-9,9,2,dwa,,O,
pl-2019-9,9,3,dni,,O,
pl-2019-9,9,4,temu,,O,
pl-2019-9,9,5,przedstawiciele,,O,
pl-2019-9,9,6,rządu,,O,
pl-2019-9,9,7,zapewniali,,O,
pl-2019-9,9,8,",",,O,
pl-2019-9,9,9,że,,O,
pl-2019-9,9,10,kobieta,,O,
pl-2019-9,9,11,jest,,O,
pl-2019-9,9,12,nadal,,O,
pl-2019-9,9,13,w,,O,
pl-2019-9,9,14,Pakistanie,Pakistan,B-LOC,GPE-Pakistan
pl-2019-9,9,15,.,,O,
pl-2019-9,10,1,Teraz,,O,
pl-2019-9,10,2,jej,,O,
pl-2019-9,10,3,prawnik,,O,
pl-2019-9,10,4,w,,O,
pl-2019-9,10,5,rozmowie,,O,
pl-2019-9,10,6,z,,O,
pl-2019-9,10,7,niemieckim,,O,
pl-2019-9,10,8,dziennikiem,,O,
pl-2019-9,10,9,„,,O,
pl-2019-9,10,10,Frankfurter,Frankfurter,B-PRO,PRO-Frankfurter-Allgemeine-Zeitung
pl-2019-9,10,11,Allgemeine,Allgemeine,I-PRO,PRO-Frankfurter-Allgemeine-Zeitung
pl-2019-9,10,12,Zeitung,Zeitung,I-PRO,PRO-Frankfurter-Allgemeine-Zeitung
pl-2019-9,10,13,”,,O,
pl-2019-9,10,14,powiedział,,O,
pl-2019-9,10,15,",",,O,
pl-2019-9,10,16,że,,O,
pl-2019-9,10,17,wraz,,O,
pl-2019-9,10,18,z,,O,
pl-2019-9,10,19,mężem,,O,
pl-2019-9,10,20,Asia,Asia,B-PER,PER-Asia-Bibi
pl-2019-9,10,21,Bibi,Bibi,I-PER,PER-Asia-Bibi
pl-2019-9,10,22,przyleciała,,O,
pl-2019-9,10,23,już,,O,
pl-2019-9,10,24,do,,O,
pl-2019-9,10,25,Kanady,Kanada,B-LOC,GPE-Canada
pl-2019-9,10,26,.,,O,
pl-2019-9,11,1,Nie,,O,
pl-2019-9,11,2,podano,,O,
pl-2019-9,11,3,jednak,,O,
pl-2019-9,11,4,",",,O,
pl-2019-9,11,5,ani,,O,
pl-2019-9,11,6,kiedy,,O,
pl-2019-9,11,7,to,,O,
pl-2019-9,11,8,się,,O,
pl-2019-9,11,9,stało,,O,
pl-2019-9,11,10,",",,O,
pl-2019-9,11,11,ani,,O,
pl-2019-9,11,12,w,,O,
pl-2019-9,11,13,jaki,,O,
pl-2019-9,11,14,sposób,,O,
pl-2019-9,11,15,kobieta,,O,
pl-2019-9,11,16,wydostała,,O,
pl-2019-9,11,17,się,,O,
pl-2019-9,11,18,z,,O,
pl-2019-9,11,19,Pakistanu,Pakistan,B-LOC,GPE-Pakistan
pl-2019-9,11,20,.,,O,
pl-2019-9,12,1,O,,O,
pl-2019-9,12,2,tym,,O,
pl-2019-9,12,3,",",,O,
pl-2019-9,12,4,że,,O,
pl-2019-9,12,5,to,,O,
pl-2019-9,12,6,właśnie,,O,
pl-2019-9,12,7,małe,,O,
pl-2019-9,12,8,miasto,,O,
pl-2019-9,12,9,w,,O,
pl-2019-9,12,10,Kanadzie,Kanada,B-LOC,GPE-Canada
pl-2019-9,12,11,ma,,O,
pl-2019-9,12,12,stać,,O,
pl-2019-9,12,13,się,,O,
pl-2019-9,12,14,miejscem,,O,
pl-2019-9,12,15,schronienia,,O,
pl-2019-9,12,16,dla,,O,
pl-2019-9,12,17,chrześcijanki,,O,
pl-2019-9,12,18,",",,O,
pl-2019-9,12,19,już,,O,
pl-2019-9,12,20,wcześniej,,O,
pl-2019-9,12,21,informowali,,O,
pl-2019-9,12,22,tamtejsi,,O,
pl-2019-9,12,23,biskupi,,O,
pl-2019-9,12,24,.,,O,
pl-2019-9,13,1,Według,,O,
pl-2019-9,13,2,nich,,O,
pl-2019-9,13,3,",",,O,
pl-2019-9,13,4,władze,,O,
pl-2019-9,13,5,Kanady,Kanada,B-LOC,GPE-Canada
pl-2019-9,13,6,miały,,O,
pl-2019-9,13,7,zaoferować,,O,
pl-2019-9,13,8,rodzinie,,O,
pl-2019-9,13,9,kobiety,,O,
pl-2019-9,13,10,azyl,,O,
pl-2019-9,13,11,polityczny,,O,
pl-2019-9,13,12,.,,O,
pl-2019-9,14,1,Nazwy,,O,
pl-2019-9,14,2,kanadyjskiego,,O,
pl-2019-9,14,3,miasta,,O,
pl-2019-9,14,4,jednak,,O,
pl-2019-9,14,5,nie,,O,
pl-2019-9,14,6,ujawniono,,O,
pl-2019-9,14,7,.,,O,
pl-2019-9,15,1,Cała,,O,
pl-2019-9,15,2,sprawa,,O,
pl-2019-9,15,3,dotyczyła,,O,
pl-2019-9,15,4,wydarzeń,,O,
pl-2019-9,15,5,sprzed,,O,
pl-2019-9,15,6,10,,O,
pl-2019-9,15,7,lat,,O,
pl-2019-9,15,8,.,,O,
pl-2019-9,16,1,Pakistańska,,O,
pl-2019-9,16,2,chrześcijanka,,O,
pl-2019-9,16,3,wdała,,O,
