docId,sentenceId,tokenId,text,lemma,ner,clID
146,0,1,Donald,donald,B-PER,1
146,0,2,J.,j.,I-PER,1
146,0,3,Trump,trump,B-PER,1
146,0,4,-,,O,
146,0,5,45.,,O,
146,0,6,američki,,O,
146,0,7,predsjednik,,O,
146,1,1,I,,O,
146,1,2,evo,,O,
146,1,3,ga,,O,
146,1,4,",",,O,
146,1,5,kao,,O,
146,1,6,šećer,,O,
146,1,7,na,,O,
146,1,8,kraju,,O,
146,1,9,",",,O,
146,1,10,i,,O,
146,1,11,na,,O,
146,1,12,Havajima,havaji,B-LOC,54
146,1,13,jedan,,O,
146,1,14,elektor,,O,
146,1,15,umjesto,,O,
146,1,16,za,,O,
146,1,17,Hillary,hillary,B-PER,3
146,1,18,i,,O,
146,1,19,Kainea,kaine,B-PER,50004
146,1,20,glasovao,,O,
146,1,21,za,,O,
146,1,22,Bernieja,bernie,B-PER,7
146,1,23,i,,O,
146,1,24,Warrenicu,warrenica,B-PER,50006
146,1,25,.,,O,
146,2,1,Predobro,,O,
146,2,2,.,,O,
146,3,1,I,,O,
146,3,2,ovaj,,O,
146,3,3,se,,O,
146,3,4,glas,,O,
146,3,5,",",,O,
146,3,6,kao,,O,
146,3,7,i,,O,
146,3,8,oni,,O,
146,3,9,iz,,O,
146,3,10,Teksasa,teksas,B-LOC,40199
146,3,11,i,,O,
146,3,12,Washingtona,washington,B-LOC,47
146,3,13,",",,O,
146,3,14,priznaje,,O,
146,3,15,i,,O,
146,3,16,smatra,,O,
146,3,17,valjanim,,O,
146,3,18,.,,O,
146,4,1,Čak,,O,
146,4,2,mislim,,O,
146,4,3,da,,O,
146,4,4,je,,O,
146,4,5,ovo,,O,
146,4,6,rekord,,O,
146,4,7,valjanih,,O,
146,4,8,faithless,,O,
146,4,9,electora,,O,
146,4,10,(,,O,
146,4,11,a,,O,
146,4,12,možda,,O,
146,4,13,i,,O,
146,4,14,rekord,,O,
146,4,15,za,,O,
146,4,16,sve,,O,
146,4,17,faithless,,O,
146,4,18,glasove,,O,
146,4,19,",",,O,
146,4,20,pa,,O,
146,4,21,i,,O,
146,4,22,one,,O,
146,4,23,nepriznate,,O,
146,4,24,),,O,
146,4,25,u,,O,
146,4,26,povijesti,,O,
146,4,27,američkih,,O,
