docId,sentenceId,tokenId,text,lemma,ner,clID
bg-39,0,1,Ислямистите,,O,
bg-39,0,2,",",,O,
bg-39,0,3,протестирали,,O,
bg-39,0,4,за,,O,
bg-39,0,5,помилването,,O,
bg-39,0,6,на,,O,
bg-39,0,7,осъдената,,O,
bg-39,0,8,в,,O,
bg-39,0,9,Пакистан,Пакистан,B-LOC,GPE-Pakistan
bg-39,0,10,",",,O,
bg-39,0,11,се,,O,
bg-39,0,12,разбраха,,O,
bg-39,0,13,с,,O,
bg-39,0,14,правителството,,O,
bg-39,1,1,Протестиращите,,O,
bg-39,1,2,ислямисти,,O,
bg-39,1,3,в,,O,
bg-39,1,4,Пакистан,Пакистан,B-LOC,GPE-Pakistan
bg-39,1,5,СНИМКА,,O,
bg-39,1,6,:,,O,
bg-39,1,7,Ройтерс,Ройтерс,B-ORG,ORG-Reuters
bg-39,1,8,Пакистанска,,O,
bg-39,1,9,ислямистка,,O,
bg-39,1,10,групировка,,O,
bg-39,1,11,сключи,,O,
bg-39,1,12,сделка,,O,
bg-39,1,13,с,,O,
bg-39,1,14,правителството,,O,
bg-39,1,15,и,,O,
bg-39,1,16,прекрати,,O,
bg-39,1,17,организирания,,O,
bg-39,1,18,от,,O,
bg-39,1,19,нея,,O,
bg-39,1,20,национален,,O,
bg-39,1,21,протест,,O,
bg-39,1,22,срещу,,O,
bg-39,1,23,помилването,,O,
bg-39,1,24,на,,O,
bg-39,1,25,християнка,,O,
bg-39,1,26,",",,O,
bg-39,1,27,осъдена,,O,
bg-39,1,28,на,,O,
bg-39,1,29,смърт,,O,
bg-39,1,30,за,,O,
bg-39,1,31,богохулство,,O,
bg-39,1,32,",",,O,
bg-39,1,33,предаде,,O,
bg-39,1,34,ДПА,ДПА,B-ORG,ORG-DPA
bg-39,1,35,",",,O,
bg-39,1,36,цитирана,,O,
bg-39,1,37,от,,O,
bg-39,1,38,БТА,БТА,B-ORG,ORG-Bulgarian-News-Agency
bg-39,1,39,.,,O,
bg-39,2,1,Правителствен,,O,
bg-39,2,2,екип,,O,
bg-39,2,3,начело,,O,
bg-39,2,4,с,,O,
bg-39,2,5,министъра,,O,
bg-39,2,6,по,,O,
bg-39,2,7,религиозните,,O,
bg-39,2,8,въпроси,,O,
bg-39,2,9,Нурул,Нурул,B-PER,PER-Noor-ul-Haq-Qadri
bg-39,2,10,Хак,Хак,I-PER,PER-Noor-ul-Haq-Qadri
bg-39,3,1,Кадри,Кадри,I-PER,PER-Noor-ul-Haq-Qadri
bg-39,3,2,предоговаряше,,O,
bg-39,3,3,с,,O,
bg-39,3,4,групировката,,O,
bg-39,3,5,Техик-Лабаик,Техик-Лабаик,B-ORG,ORG-Tehreek-e-Labbaik-Pakistan
bg-39,3,6,Пакистан,Пакистан,I-ORG,ORG-Tehreek-e-Labbaik-Pakistan
bg-39,3,7,",",,O,
bg-39,3,8,която,,O,
bg-39,3,9,се,,O,
bg-39,3,10,съгласи,,O,
bg-39,3,11,да,,O,
bg-39,3,12,прекрати,,O,
bg-39,3,13,протестите,,O,
bg-39,3,14,от,,O,
bg-39,3,15,полунощ,,O,
bg-39,3,16,",",,O,
bg-39,3,17,след,,O,
bg-39,3,18,като,,O,
bg-39,3,19,правителството,,O,
bg-39,3,20,прие,,O,
bg-39,3,21,исканията,,O,
bg-39,3,22,й,,O,
bg-39,3,23,.,,O,
bg-39,4,1,Съгласно,,O,
bg-39,4,2,споразумението,,O,
bg-39,4,3,правителството,,O,
bg-39,4,4,обеща,,O,
bg-39,4,5,да,,O,
bg-39,4,6,не,,O,
bg-39,4,7,се,,O,
bg-39,4,8,противопоставя,,O,
bg-39,4,9,на,,O,
bg-39,4,10,внесена,,O,
bg-39,4,11,петиция,,O,
bg-39,4,12,за,,O,
bg-39,4,13,преразглеждане,,O,
bg-39,4,14,на,,O,
bg-39,4,15,решението,,O,
bg-39,4,16,на,,O,
bg-39,4,17,Върховния,,O,
bg-39,4,18,съд,,O,
bg-39,4,19,",",,O,
bg-39,4,20,оправдаващо,,O,
bg-39,4,21,Асия,Асия,B-PER,PER-Asia-Bibi
bg-39,4,22,Биби,Биби,I-PER,PER-Asia-Bibi
bg-39,4,23,",",,O,
bg-39,4,24,и,,O,
bg-39,4,25,да,,O,
bg-39,4,26,вземе,,O,
bg-39,4,27,мерки,,O,
bg-39,4,28,",",,O,
bg-39,4,29,за,,O,
bg-39,4,30,да,,O,
bg-39,4,31,й,,O,
bg-39,4,32,забрани,,O,
bg-39,4,33,да,,O,
bg-39,4,34,напусне,,O,
bg-39,4,35,страната,,O,
bg-39,4,36,.,,O,
bg-39,5,1,Днес,,O,
bg-39,5,2,училищата,,O,
bg-39,5,3,",",,O,
bg-39,5,4,офисите,,O,
