docId,sentenceId,tokenId,text,lemma,ner,clID
bg-2019-8,0,1,Пакистанският,Пакистански,B-ORG,ORG-Supreme-Court-of-Pakistan
bg-2019-8,0,2,Върховен,Върховен,I-ORG,ORG-Supreme-Court-of-Pakistan
bg-2019-8,0,3,съд,съд,I-ORG,ORG-Supreme-Court-of-Pakistan
bg-2019-8,0,4,окончателно,,O,
bg-2019-8,0,5,оправда,,O,
bg-2019-8,0,6,съдена,,O,
bg-2019-8,0,7,за,,O,
bg-2019-8,0,8,богохулство,,O,
bg-2019-8,0,9,християнка,,O,
bg-2019-8,1,1,Пакистанският,Пакистански,B-ORG,ORG-Supreme-Court-of-Pakistan
bg-2019-8,1,2,Върховен,Върховен,I-ORG,ORG-Supreme-Court-of-Pakistan
bg-2019-8,1,3,съд,съд,I-ORG,ORG-Supreme-Court-of-Pakistan
bg-2019-8,1,4,днес,,O,
bg-2019-8,1,5,потвърди,,O,
bg-2019-8,1,6,оправдателната,,O,
bg-2019-8,1,7,присъда,,O,
bg-2019-8,1,8,на,,O,
bg-2019-8,1,9,християнка,,O,
bg-2019-8,1,10,",",,O,
bg-2019-8,1,11,прекарала,,O,
bg-2019-8,1,12,години,,O,
bg-2019-8,1,13,в,,O,
bg-2019-8,1,14,очакване,,O,
bg-2019-8,1,15,да,,O,
bg-2019-8,1,16,бъде,,O,
bg-2019-8,1,17,изпълнена,,O,
bg-2019-8,1,18,смъртната,,O,
bg-2019-8,1,19,ѝ,,O,
bg-2019-8,1,20,присъда,,O,
bg-2019-8,1,21,за,,O,
bg-2019-8,1,22,богохулство,,O,
bg-2019-8,1,23,",",,O,
bg-2019-8,1,24,като,,O,
bg-2019-8,1,25,отхвърли,,O,
bg-2019-8,1,26,внесена,,O,
bg-2019-8,1,27,от,,O,
bg-2019-8,1,28,ислямисти,,O,
bg-2019-8,1,29,петиция,,O,
bg-2019-8,1,30,с,,O,
bg-2019-8,1,31,призив,,O,
bg-2019-8,1,32,за,,O,
bg-2019-8,1,33,екзекуцията,,O,
bg-2019-8,1,34,ѝ,,O,
bg-2019-8,1,35,",",,O,
bg-2019-8,1,36,предаде,,O,
bg-2019-8,1,37,Ройтерс,Ройтерс,B-ORG,ORG-Reuters
